Datetime,Close,High,Low,Open,Volume
2026-04-08 09:50:00+00:00,5286.0,5286.0,5283.0,5284.0,16622
2026-04-08 09:55:00+00:00,5281.5,5286.0,5281.0,5285.0,16322
2026-04-09 03:45:00+00:00,5327.5,5332.5,5208.0,5291.0,0
2026-04-09 03:50:00+00:00,5329.5,5337.5,5321.0,5331.0,25490
2026-04-09 03:55:00+00:00,5372.0,5378.5,5328.0,5328.0,51794
2026-04-09 04:00:00+00:00,5345.0,5372.0,5340.5,5371.0,15156
2026-04-09 04:05:00+00:00,5322.5,5340.0,5320.5,5328.5,17464
2026-04-09 04:10:00+00:00,5320.5,5328.5,5316.0,5324.0,10858
2026-04-09 04:15:00+00:00,5302.0,5325.0,5302.0,5321.5,7455
2026-04-09 04:20:00+00:00,5298.5,5309.0,5295.5,5304.0,7389
2026-04-09 04:25:00+00:00,5265.0,5294.5,5265.0,5294.5,9581
2026-04-09 04:30:00+00:00,5283.0,5289.0,5257.0,5264.0,11747
2026-04-09 04:35:00+00:00,5298.0,5298.5,5281.0,5284.0,6472
2026-04-09 04:40:00+00:00,5298.5,5304.0,5295.0,5298.0,5804
2026-04-09 04:45:00+00:00,5307.5,5311.0,5292.0,5298.5,5700
2026-04-09 04:50:00+00:00,5304.0,5310.0,5298.0,5305.5,3315
2026-04-09 04:55:00+00:00,5317.0,5317.0,5295.0,5305.0,4323
2026-04-09 05:00:00+00:00,5321.0,5327.0,5314.0,5316.5,5570
2026-04-09 05:05:00+00:00,5319.0,5326.5,5315.5,5319.5,3481
2026-04-09 05:10:00+00:00,5321.5,5326.5,5316.0,5320.0,3212
2026-04-09 05:15:00+00:00,5318.0,5324.0,5314.0,5321.5,3643
2026-04-09 05:20:00+00:00,5310.5,5320.0,5303.0,5316.5,4492
2026-04-09 05:25:00+00:00,5306.5,5319.5,5305.0,5317.0,2862
2026-04-09 05:30:00+00:00,5314.5,5319.0,5306.0,5306.0,3088
2026-04-09 05:35:00+00:00,5319.0,5320.0,5310.5,5314.5,2693
2026-04-09 05:40:00+00:00,5316.0,5318.5,5311.5,5318.5,2335
2026-04-09 05:45:00+00:00,5313.5,5319.5,5309.5,5316.0,1778
2026-04-09 05:50:00+00:00,5303.0,5316.0,5300.5,5314.5,8704
2026-04-09 05:55:00+00:00,5294.0,5305.5,5290.0,5302.0,6171
2026-04-09 06:00:00+00:00,5295.0,5300.0,5292.5,5293.5,3955
2026-04-09 06:05:00+00:00,5309.0,5309.0,5295.0,5295.0,7018
2026-04-09 06:10:00+00:00,5309.5,5310.5,5299.0,5307.0,5867
2026-04-09 06:15:00+00:00,5315.0,5315.0,5305.5,5309.5,6097
2026-04-09 06:20:00+00:00,5316.0,5319.5,5314.0,5316.5,12740
2026-04-09 06:25:00+00:00,5321.0,5321.0,5313.0,5316.0,9964
2026-04-09 06:30:00+00:00,5325.0,5325.0,5316.0,5319.0,11057
2026-04-09 06:35:00+00:00,5336.5,5339.0,5317.5,5323.5,43277
2026-04-09 06:40:00+00:00,5320.5,5338.5,5315.0,5337.5,26827
2026-04-09 06:45:00+00:00,5333.0,5338.0,5317.5,5317.5,6925
2026-04-09 06:50:00+00:00,5328.5,5339.5,5328.5,5334.0,24392
2026-04-09 06:55:00+00:00,5323.0,5330.0,5320.0,5329.5,13468
2026-04-09 07:00:00+00:00,5325.5,5329.5,5321.5,5322.0,4242
2026-04-09 07:05:00+00:00,5320.0,5328.5,5312.5,5325.5,11475
2026-04-09 07:10:00+00:00,5319.0,5329.5,5319.0,5320.0,9453
2026-04-09 07:15:00+00:00,5294.5,5326.0,5292.5,5326.0,6883
2026-04-09 07:20:00+00:00,5294.5,5301.5,5291.5,5295.0,7689
2026-04-09 07:25:00+00:00,5294.5,5297.0,5291.0,5292.5,3470
2026-04-09 07:30:00+00:00,5294.0,5297.0,5293.0,5294.5,2798
2026-04-09 07:35:00+00:00,5300.5,5302.0,5293.0,5296.0,2618
2026-04-09 07:40:00+00:00,5298.0,5302.0,5285.0,5302.0,7133
2026-04-09 07:45:00+00:00,5297.5,5302.5,5296.0,5298.0,3209
2026-04-09 07:50:00+00:00,5295.5,5297.5,5288.0,5297.5,3098
2026-04-09 07:55:00+00:00,5289.5,5299.5,5289.0,5294.5,3111
2026-04-09 08:00:00+00:00,5284.0,5292.0,5283.0,5288.5,5043
2026-04-09 08:05:00+00:00,5288.5,5294.5,5283.0,5283.0,2623
2026-04-09 08:10:00+00:00,5284.0,5288.5,5281.0,5287.0,2430
2026-04-09 08:15:00+00:00,5267.0,5285.0,5260.0,5283.5,7255
2026-04-09 08:20:00+00:00,5268.0,5275.5,5264.0,5264.0,5391
2026-04-09 08:25:00+00:00,5271.5,5277.0,5268.5,5269.0,1602
2026-04-09 08:30:00+00:00,5273.0,5275.0,5268.0,5271.0,2251
2026-04-09 08:35:00+00:00,5275.0,5277.5,5273.0,5273.5,2438
